File Name,Area,Perimeter,Hu Moment 1,Hu Moment 2,Hu Moment 3,Hu Moment 4,Hu Moment 5,Hu Moment 6,Hu Moment 7,Label
0204.jpg,31351.5,748.7178159952164,0.18433997177080175,0.005725232389723772,1.578118373334699e-05,4.9725499999177806e-06,-5.0990824932495494e-12,-1.1919972170590625e-07,-4.3753123926146056e-11,3
0859.jpg,37508.0,784.9705624580383,0.17411431211507808,0.0025203585460934325,1.6138269422249182e-07,8.553693200310889e-09,-1.9736849556627529e-16,-3.953250181169338e-10,2.490881071781202e-16,59
0853.jpg,34395.5,785.0365777015686,0.1794075153648311,0.003968265033370194,0.0002870022944352758,5.913956506381647e-06,2.4195510132549794e-10,3.722425980201947e-07,-2.8657685917361894e-11,41
1090.jpg,36310.5,777.3553384542465,0.17382378138740062,0.002401061185463042,7.07462946839186e-06,2.686612802438903e-07,-3.607320605605903e-13,-1.3133016486768213e-08,-8.403135925529546e-14,68
0315.jpg,33607.5,777.923879981041,0.17094588188582088,0.0019126430459502337,1.2762464302005247e-05,5.889505405270483e-08,2.929057563218976e-14,-2.5634185665344448e-09,-4.182394254654619e-14,62
0499.jpg,35384.0,779.3969686031342,0.17721277573591648,0.0034752169582772433,0.0001221016301568853,1.7684612710547333e-06,2.5179954908367637e-11,1.034594003793947e-07,6.42553922153262e-12,4
1061.jpg,37586.0,786.1421353816986,0.17414286598318618,0.0025035611147807267,6.333640817833593e-07,3.363923472161397e-08,-2.43380255965966e-15,-1.4474585618289748e-09,-4.264540081263603e-15,76
0119.jpg,36901.5,782.8700572252274,0.17504580235747125,0.0028406558313433024,3.104534631797722e-06,1.1146850713685152e-08,-1.8655183572259389e-16,2.2751236243585333e-10,2.065198783184426e-15,20
0704.jpg,37508.0,784.9705624580383,0.17411431211507808,0.0025203585460934325,1.6138269422249182e-07,8.553693200310889e-09,-1.9736849556627529e-16,-3.953250181169338e-10,2.490881071781202e-16,59
0403.jpg,36660.5,774.6690467596054,0.17257181990511494,0.0022495494524648464,8.52087640187112e-06,2.1390044363287548e-07,2.4751308212760676e-13,-5.481402226266423e-09,-1.487558437041208e-13,61
0033.jpg,36255.5,778.5269113779068,0.17605704366706798,0.003196775471941273,6.58939596994553e-07,3.165443444871013e-08,-3.0177456666875768e-15,-1.5725926333645937e-09,3.43414549196346e-15,78
0101.jpg,37126.5,778.6690467596054,0.1735655850486277,0.0025496631786920874,1.1464004511185647e-06,4.604560594492348e-09,-1.3176741921833655e-16,2.0329821092180265e-10,-3.0749894491667416e-16,47
0362.jpg,32449.0,743.4213536977768,0.17287825100875065,0.0023527608726929532,9.920169818320588e-05,2.3494201811048743e-06,-2.659006610012423e-11,-5.2707863614604185e-08,2.4071620476299966e-11,1
0801.jpg,33715.0,781.4558436870575,0.18008919690539746,0.0041163377497839574,0.0003386481063106055,9.639333458391925e-06,5.506338165059082e-10,6.127678821676965e-07,1.0698135927952448e-11,55
0835.jpg,30878.0,714.6761852502823,0.17153013125184588,0.0027816911317783436,5.864265416196654e-05,9.9910126360672e-07,-4.662147998974223e-12,-5.269416660325547e-08,-6.062100246148902e-12,43
1006.jpg,31103.0,741.9655101299286,0.17588302601565703,0.0025856299361103597,0.00031313944140464237,9.806201044832184e-06,9.577647133581885e-11,2.7806998963184763e-07,5.348934733065796e-10,11
0951.jpg,37452.0,784.9705624580383,0.17341512445676782,0.0022912528380992906,2.64481283411863e-06,1.198576925969387e-07,-6.708537474908357e-14,-5.7187343802911384e-09,-7.317710301592724e-15,45
0155.jpg,36718.5,775.8406196832657,0.17399987057057834,0.002736573916271142,9.05410965593009e-06,2.1687679149412241e-07,2.2091581191788784e-13,-7.385322491074564e-09,-2.0870177394092086e-13,88
1001.jpg,34284.5,786.6934322118759,0.17938198630667293,0.003957194460876039,0.00027844175129682227,5.853889374552855e-06,2.362976175646149e-10,3.6500888849252785e-07,-4.380203424922393e-12,46
0629.jpg,36384.0,775.5979790687561,0.17312718676092395,0.0023377453800846803,1.2065559602844858e-05,7.102554726639204e-08,-8.673124762374094e-16,-3.1673779090619026e-09,-6.57442582615228e-14,6
0365.jpg,33715.0,781.4558436870575,0.18008919690539746,0.0041163377497839574,0.0003386481063106055,9.639333458391925e-06,5.506338165059082e-10,6.127678821676965e-07,1.0698135927952448e-11,55
0249.jpg,36560.0,781.1126978397369,0.17591502190796857,0.003141247521273602,1.7424128654213485e-06,1.557997109392239e-08,-1.5146055880836577e-15,-5.3576077571350814e-11,2.0725462370283484e-15,33
0827.jpg,33652.5,792.811182141304,0.17540631417187652,0.002727056250275169,0.00024363797195624818,6.458137151783982e-06,1.76349001404901e-10,2.807226806957623e-07,1.8581077618787307e-10,75
