c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96,c97,c98,c99,c100
15-05-2020,2,167.9106747,171.1472291,0.453533516,1.854673028,2.242025149,19.11344583,10.25413372,0.665294398,58.37670662,10.84313569,34.37337472,0.002229463,2.134286902,20.25299038,30.53416135,30.02252716,16.22348121,8.614205688,10.49439385,5.846162618,42.51562713,0.453533516,1.854673028,492.3109394,104.5393342,58.74943357,287.911533,14.51625834,79.33167198,50.74884451,-68.28216787,0.221996369,1.406605246,0.049722145,0.408492508,34.06059404,0.531020402,90.09728174,2.573504171,3.845767893,3.905336286,11.00068083,8.928725698,0.023948627,30.85575655,2.054425326,75.27231738,7.715914639,6.189486958,7.087069803,11.99105011,5.165763023,0.161485269,33.17235052,7.145397337,92.97975483,18.45941681,9.665657587,6.778577877,7.301912231,6.424924914,-0.361135217,40.579968,16.85438779,90.84269331,36.49548553,171.1472291,11.22473844,9.211326161,16.63248189,12.99921231,-0.324902487,5123.694223,138.0780805,59.25233322,1.213232517,1.219953775,1.241286874,1.276115298,25,90.84269331,1.201530313,2.305918879,1.146176467,2.621456298,1.223720121,2.383403007,1.181407557,2.098041703,1.281639402,4.550639551,1.164912188,7.06383319,1.302858177,4.301875516,1.290278961,4.444962035,73.98007906
16-05-2020,2,165.4974496,169.2858593,0.4650219,1.863568196,2.245410009,19.55978013,10.61667562,0.734653271,58.13799281,9.701248983,32.46571516,0.002229228,3.77554843,18.04005077,27.2435939,26.81990461,15.46354861,8.473098314,10.43541127,6.278469456,44.48359586,0.4650219,1.863568196,492.3721417,104.4962391,55.72470695,287.3700684,14.50292932,78.90884733,50.30655489,-68.45946254,0.22256743,1.452994414,0.050080432,0.435025752,34.04008505,0.528677624,90.78709275,2.570175789,3.80083902,4.389627548,10.79340701,9.310611039,0.022852985,31.29403521,2.069367322,77.97235503,7.727970528,5.950110088,6.874198124,11.69517875,5.234939886,0.155521683,33.23693862,7.185944124,93.47154678,18.51430654,9.393976472,6.811563746,7.255761824,6.440158489,-0.361052956,40.62451791,16.94697838,91.20336578,36.60505945,169.2858593,10.5855381,9.271399462,16.57903042,12.97134012,-0.323567948,5149.03285,134.6496627,56.2167405,1.216145396,1.221949935,1.243239522,1.277216673,25,91.20336578,1.20431152,2.307246857,1.153398734,2.613368312,1.22097059,2.378323328,1.183287717,2.093331741,1.285947751,4.497142386,1.174481363,6.731271142,1.299431892,4.339657618,1.295019311,4.38960862,73.92766538
17-05-2020,2,164.3023884,166.9127587,0.070839277,1.834760229,2.217847937,18.96642778,9.782954068,0.671491069,56.77428844,10.19182113,33.92837404,0.00222925,2.443980742,19.03560872,29.45020069,29.08245247,15.55462961,8.608277131,10.45923846,5.817525042,43.74851382,0.070839277,1.834760229,494.1352692,104.5020987,55.45953152,288.1038733,14.48928332,76.80493046,49.62560382,-68.75340967,0.222232779,1.411408319,0.050234706,0.456777994,33.7506257,0.523387762,89.63206533,2.557203573,3.768093404,3.539548346,11.89433231,8.255279836,0.020037716,30.94989195,2.06026332,77.14000081,7.68320457,5.620829221,6.995274272,11.2503003,5.156132977,0.154819878,33.05606201,7.155259441,92.41884649,18.34437972,9.359976654,6.757863355,7.177458655,6.427529835,-0.361126862,40.52265013,16.85605862,90.60979851,36.39841805,166.9127587,9.862431979,8.805212009,16.25347753,13.1173423,-0.316091057,5093.673247,132.2570749,55.98468705,1.213917971,1.220376492,1.241826773,1.276316881,25,90.60979851,1.202240149,2.306753921,1.151966196,2.607094845,1.223800642,2.36648336,1.182185837,2.092419665,1.282644486,4.538013472,1.173207708,6.773415127,1.306260085,4.265198594,1.293131394,4.411439444,73.96937654
18-05-2020,2,167.3676012,170.8032616,0,1.858140748,2.210810593,19.41118126,9.08919418,0.604689493,57.4887431,10.93166887,35.85581554,0.002229652,1.428456569,20.87864843,32.72022542,35.33239028,15.79086564,8.395682692,10.56924159,5.692663537,42.18234228,0,1.858140748,489.8283312,104.5014947,59.15449528,286.0085257,14.59259878,78.94813328,49.46151487,-68.80493912,0.223479891,1.34356127,0.050115692,0.492844004,33.63253698,0.528315182,89.44822948,2.575996441,3.773118678,3.535321617,11.93454157,8.165337777,0.021116683,31.22731476,2.056052277,75.18620763,7.70968097,5.861240683,6.889595844,10.90712195,5.186048522,0.161398592,33.18306543,7.144979824,92.62234662,18.41781088,9.287852313,6.802664021,7.385883228,6.375756883,-0.36157246,40.63913563,16.81157091,90.72723994,36.39751066,170.8032616,10.89838852,8.97645799,16.63476258,13.16886164,-0.322792905,5096.23416,138.1047332,59.42289927,1.211679101,1.218183398,1.240269661,1.275643468,25,90.72723994,1.20068568,2.311510503,1.144493577,2.618312097,1.225017872,2.378437133,1.181722448,2.097585358,1.279222053,4.581379017,1.163083045,7.131845279,1.305891562,4.26913235,1.290988265,4.436564703,74.03622335
19-05-2020,2,167.7448359,171.8668551,0.008522429,1.80391704,2.198247171,18.99161931,9.691966103,0.606310111,58.02930205,11.0456871,35.8056762,0.002229242,1.562372689,20.6316341,33.26683281,36.65880974,15.60512571,7.876251143,10.47872762,5.486689135,43.09406492,0.008522429,1.80391704,486.8562687,104.5624136,61.85095779,284.1600075,14.60607091,79.19606897,49.86704396,-68.65892063,0.221854168,1.348248016,0.050187927,0.520726664,34.09731496,0.530162207,90.23901233,2.583147627,3.747347622,3.482152762,12.02677013,8.000666594,0.019578681,32.02018236,2.063135075,75.89465404,7.731635106,5.958244685,6.902280797,11.04857344,5.32114284,0.167198594,33.63899043,7.157128958,93.35917248,18.41238257,9.362783212,6.934088954,7.330336067,6.282324833,-0.360417236,40.85099227,16.78159551,90.98040641,36.24112743,171.8668551,11.68134555,9.15008638,16.88473108,13.06180426,-0.325920856,5111.237759,141.0535064,62.00788201,1.211651921,1.217734456,1.240113735,1.275359631,25,90.98040641,1.200867783,2.313354052,1.143841209,2.619330933,1.224905166,2.374246202,1.181085732,2.092336444,1.279178423,4.581938712,1.162206067,7.164997508,1.306525152,4.262375026,1.291046486,4.435877245,74.03751858
20-05-2020,2,167.574716,172.047563,0.169803981,1.268977071,2.215360021,19.389657,9.39618848,0.608579446,58.37854067,11.05936804,35.40904886,0.002229401,1.488529593,20.69922077,33.21304651,36.94767226,15.56005564,8.127453144,10.37941503,5.771774558,42.90827803,0.169803981,1.268977071,487.3684155,104.4932261,57.68252399,284.0083508,14.61116043,80.72997574,50.02275192,-68.57274178,0.228338303,1.383450894,0.049838015,0.628005871,33.72047475,0.530059048,89.86061192,2.585928857,3.771363458,3.433670266,12.08822839,8.060386584,0.019719028,31.91879,2.060578095,75.88403709,7.732843225,6.086314593,6.950687772,11.13995524,5.191436148,0.167808003,33.46117373,7.161676312,93.19511879,18.33953162,9.41796424,6.789107734,7.328827119,6.402458949,-0.361310457,40.71882769,16.79124824,90.68963111,36.19888793,172.047563,11.49306113,9.389447343,16.6568813,13.1326149,-0.323707307,5113.345654,138.4176701,57.80309307,1.211978197,1.217832923,1.240541458,1.275785208,25,90.68963111,1.201349338,2.31528608,1.144186743,2.621695374,1.222066836,2.364038662,1.180878801,2.088833561,1.27960488,4.576475495,1.162452921,7.15562955,1.303933121,4.290197514,1.291504886,4.43047423,74.04376867
21-05-2020,2,161.3561965,164.2124717,0.404278203,0.70509927,2.161052104,18.71555767,8.510679234,0.597217443,57.00180387,10.94683117,33.53653517,0.002229102,1.316213932,20.00241101,32.70280101,35.44758965,14.75429128,8.486903833,10.42807829,5.796482792,42.96625427,0.404278203,0.70509927,489.7791672,104.4497134,59.69466387,284.7419622,14.54931554,73.66865218,49.03758302,-69.03355499,0.222405997,1.376933874,0.050012606,0.338668283,33.93453381,0.527910618,89.10986652,2.572921696,3.697845946,3.515514489,11.9436307,8.088762986,0.013751734,31.81870551,2.082723868,77.96974444,7.694159644,5.93355472,7.040713549,11.04605211,5.199567217,0.155538916,33.22589815,7.17603064,91.39068609,18.18846192,9.486152371,6.871365745,7.323863806,6.451157237,-0.358627702,40.67225024,16.72172496,89.87453713,35.84275007,164.2124717,10.10123443,8.652391228,16.31412013,13.36980426,-0.3118982,5034.426128,133.3594081,59.99219792,1.211562514,1.217978001,1.241007447,1.275687814,25,89.87453713,1.198648915,2.31013977,1.151404878,2.592951765,1.22308815,2.341502032,1.179367654,2.076954172,1.276164343,4.621032283,1.173663939,6.758247832,1.310093451,4.224834305,1.291520395,4.430291733,74.69226284
22-05-2020,2,164.2201602,167.2175704,0.398705734,0.640546167,2.194239411,19.37977118,7.944201126,0.570595602,56.04721168,10.71172172,34.42937944,0.002229228,1.42957576,21.07154978,34.39909313,37.08168279,15.83426488,8.879992032,10.50161302,6.182922326,41.77360865,0.398705734,0.640546167,490.3140599,104.4750984,54.89049877,284.1769492,14.45455357,77.11623188,49.79374342,-68.74639791,0.223814087,1.344264998,0.049885681,0.58674605,33.83381687,0.531320586,88.79597949,2.582752613,3.690647619,3.630322172,11.93404785,8.07035186,0.011209469,31.48650774,2.076926538,75.91606612,7.70899139,5.755864723,7.126171631,11.0038958,5.164346901,0.169070103,33.24221838,7.193818262,91.5847939,18.19708908,9.457530757,6.822964874,7.263190767,6.576591963,-0.360219822,40.65913284,16.73331587,89.80863047,35.89628664,167.2175704,9.418157957,8.455087404,15.84200233,13.27196849,-0.313368424,5035.288049,132.0029476,55.29220945,1.209955812,1.216754198,1.23981595,1.275019884,25,89.80863047,1.19737132,2.311388501,1.145916345,2.601840038,1.226444015,2.337488014,1.178910724,2.078612522,1.27386826,4.651390639,1.1661003,7.020458722,1.316484118,4.159716217,1.290227608,4.445571583,74.71257537
23-05-2020,2,166.1011046,170.3350834,0.360663862,0.715052887,2.234468529,19.6998552,8.902821219,0.622025805,59.00817233,11.18613286,34.62244664,0.00222911,1.415621939,20.64268804,32.81953682,35.39470863,15.52584342,8.593436408,10.63994385,6.093634083,42.59548514,0.360663862,0.715052887,490.2184203,104.5176417,57.39947624,285.5692046,14.54281576,78.98840742,50.15837875,-68.53733487,0.224550252,1.372463617,0.054346043,0.282791536,33.50251539,0.540645177,89.36045912,2.609535813,3.724488912,3.655641067,11.95659665,7.980126453,0.018853142,31.56861846,2.091846464,76.08478756,7.802991978,5.835300635,7.287447515,11.24209358,5.264889686,0.17392877,33.10857991,7.258444954,92.45761752,18.3765051,9.377576176,6.841240354,7.269209448,6.463003126,-0.36094766,40.61044181,16.8477287,90.15098681,36.12955806,170.3350834,10.75525951,9.060721168,16.41386729,13.12954759,-0.320861805,5082.038483,136.4025659,57.73588401,1.212302804,1.218449712,1.241669178,1.27636838,25,90.15098681,1.199763024,2.314712278,1.146161378,2.618190804,1.225456875,2.34090743,1.179801306,2.07835814,1.277137512,4.608317017,1.165142462,7.055377824,1.314131502,4.183380185,1.292011021,4.424528278,74.70249621
24-05-2020,2,168.9036846,173.6190215,0.385539039,0.773743393,2.248136508,20.04289911,9.794687887,0.652537395,59.07653257,11.04968619,34.94948675,0.002228683,1.508796751,20.87636638,31.5885298,33.11986221,16.16360433,8.229892843,10.63657093,6.048802694,41.94685866,0.385539039,0.773743393,491.4198906,104.4660855,52.53793108,287.3654785,14.51917628,83.92264778,51.3742598,-67.98350849,0.224319439,1.389445126,0.049786683,0.393449257,33.91716783,0.540987956,90.52403705,2.611051881,3.776344469,3.642563867,11.98816608,7.924140133,0.01501505,31.81845399,2.08586032,75.568453,7.83696775,5.957690136,7.297639712,11.39100273,5.167468126,0.179515441,33.48819914,7.261283468,93.81522491,18.49915718,9.442786852,6.77048961,7.499059746,6.448186532,-0.36083715,40.85320532,16.85728949,90.99687048,36.31529556,173.6190215,11.05745992,9.393591694,16.70904678,12.97452274,-0.324270043,5139.285359,136.4608269,52.96558596,1.21285522,1.218730092,1.241602898,1.276036978,25,90.99687048,1.202503454,2.315171388,1.143528052,2.632928322,1.220691205,2.354893856,1.181143961,2.087629469,1.281501685,4.552376603,1.160817436,7.21823123,1.303490818,4.294992604,1.292309128,4.421035823,73.89388237
25-05-2020,2,169.0596697,174.0130694,0.357139091,0.786893329,2.238808491,20.02344203,9.970664899,0.658504388,58.87361428,11.02834353,35.04074115,0.002229323,1.479934555,20.97396966,31.2846939,32.41731863,16.32801613,8.054782599,10.70244699,5.853407233,41.89074333,0.357139091,0.786893329,491.0656131,104.4847199,50.78192324,287.5763683,14.5406469,85.080201,51.84348045,-67.76869351,0.224013554,1.383093113,0.049880955,0.511474642,33.96437151,0.540197975,90.70760403,2.612232264,3.714745161,3.738053387,12.00914598,7.870415295,0.01707957,32.07364772,2.088584362,75.70609943,7.844059271,6.047102422,7.218292686,11.32127834,5.217517015,0.180144645,33.71617126,7.267691799,94.15303321,18.51588885,9.641779009,6.788678565,7.452794204,6.295160501,-0.359821944,41.00032778,16.85937153,91.21425835,36.32342987,174.0130694,10.92617234,9.418679616,16.70334369,13.01814853,-0.32573504,5149.052545,135.8681364,51.16740249,1.212848186,1.218473315,1.241345406,1.275812984,25,91.21425835,1.202718743,2.317084259,1.143022683,2.632904391,1.21947479,2.355091518,1.181081547,2.087841168,1.28149699,4.552435852,1.160204235,7.242032241,1.301477559,4.316996468,1.29213723,4.423048816,73.89274552
26-05-2020,2,160.4669051,174.8418759,0.364800269,1.005730572,2.245766558,20.12317516,10.01609377,0.660697961,58.81564122,11.03788041,35.42652896,0.002229315,1.524290121,21.13163774,31.06525149,31.26128432,16.5432398,7.980337543,10.74264282,5.663478074,41.41153472,0.364800269,1.005730572,491.6166166,104.4588889,50.20562323,287.8641511,14.48326462,85.77596232,51.79113525,-67.787433,0.224161442,1.385277432,0.049883796,0.509558314,33.83423751,0.540102929,90.56498718,2.613847387,3.745592748,3.692809265,12.05668469,7.935697541,0.017137614,31.90188128,2.086420236,75.34503145,7.85786086,6.064858474,7.228070073,11.32482166,5.329088723,0.181912622,33.64364616,7.275103499,94.19498771,18.535485,9.768506531,6.861549441,7.249741512,6.288749813,-0.359307607,40.983019,16.86940481,91.25989383,36.34999238,174.8418759,11.06233882,9.448405001,16.70950242,13.10834608,-0.32572734,5149.587649,135.9847566,50.70243616,1.212865591,1.218490601,1.241277814,1.275749803,25,91.25989383,1.202866929,2.318250967,1.142482395,2.638691596,1.22119587,2.355349208,1.181034129,2.088154792,1.281521648,4.552124696,1.159128726,7.284220507,1.304221732,4.28707615,1.291969201,4.425018792,73.89267081
27-05-2020,2,168.2714503,172.8161333,0.470849153,0.942024537,2.237404611,20.10012269,9.826769401,0.651592821,58.36829999,10.99473717,35.44716298,0.002229057,1.419355245,20.92864913,30.80749776,30.82935676,16.29166655,8.086320977,10.77012405,5.465102081,41.24714857,0.470849153,0.942024537,490.5406517,104.4843225,55.34385218,286.5052372,14.46935393,82.67416913,50.93108156,-68.2173146,0.224529047,1.36393081,0.049887098,0.500642612,33.53934376,0.539800949,90.03978714,2.612352772,3.694033989,3.861312497,11.99805027,7.878167331,0.019901655,31.59910292,2.090751583,75.52841788,7.872987017,6.339819712,7.186346858,11.21454742,5.141329254,0.180975102,33.37942865,7.305083315,93.6143602,18.52658542,9.824720374,6.724859851,7.23094299,6.339692064,-0.360356128,40.76384605,16.93413288,91.07161844,36.52542495,172.8161333,11.31347868,9.299888012,16.93933951,13.15444343,-0.326645474,5131.775101,138.0135631,55.8357399,1.213049054,1.218760252,1.241674662,1.276327729,25,91.07161844,1.202966698,2.317745786,1.144220106,2.639787429,1.227024628,2.345813143,1.181481321,2.090396125,1.281777278,4.548902198,1.161157039,7.20512766,1.31570934,4.167470429,1.292277457,4.421406532,73.89283758
28-05-2020,2,167.5057223,171.7411248,0.616268116,0.301430341,2.235509073,20.2014357,9.769885819,0.647554414,57.69907144,10.85837633,34.74107136,0.002229355,1.317680399,20.92453019,30.65511581,30.88257446,16.17757615,8.176675618,10.74727412,5.382889705,41.14437541,0.616268116,0.301430341,488.8486539,104.5085256,57.93232012,285.2649317,14.49174245,81.50804363,50.55276046,-68.3569215,0.224383206,1.344406861,0.050135639,0.577141209,33.59680274,0.539883449,90.20865276,2.612980034,3.737614022,3.71317586,12.1451513,7.973877152,0.020090393,31.74628716,2.0944625,75.80557211,7.884198067,6.378095649,7.223392958,11.25387061,5.202457667,0.18181153,33.49846884,7.315808722,93.77026364,18.58132314,9.92428626,6.769197172,7.155780321,6.28298828,-0.35999879,40.77917418,16.95004305,91.20845365,36.59022768,171.7411248,11.62353613,9.337535222,17.03217283,13.11901792,-0.327049513,5129.810789,139.4420571,58.34529517,1.213102937,1.218711734,1.241794586,1.276394725,25,91.20845365,1.203063427,2.318023014,1.144576938,2.640206388,1.227283554,2.349355913,1.181896061,2.092150232,1.281883034,4.547570733,1.161559615,7.189665658,1.315403136,4.17054552,1.292642383,4.41714003,73.88610438
29-05-2020,2,165.7867326,170.278881,0.391814283,0.460568038,2.224033308,19.98926146,9.815399276,0.64113086,57.41580156,10.95177281,34.27516427,0.002229443,1.345575043,20.79131729,30.42136482,32.8853993,15.38009631,8.136242294,10.45306536,5.302599641,41.43209384,0.391814283,0.460568038,488.6111704,104.4428488,52.18157327,284.0984179,14.49644859,82.27338851,50.68475511,-68.2781455,0.224093523,1.346113982,0.049764248,0.56705292,33.64906706,0.539763625,90.21164184,2.61558869,3.760171365,3.655589522,12.15690876,8.028854562,0.022522494,32.13750382,2.105191666,77.04072202,7.885218445,6.190435414,7.221767399,11.40527528,5.195561822,0.181284448,33.46360833,7.328202805,93.48854417,18.55594502,10.09081506,6.736399208,7.119357391,6.270530313,-0.359121024,40.76152069,16.96811218,91.10024937,36.54788288,170.278881,10.468857,9.139936416,16.6860847,12.94924719,-0.324209349,5119.324964,134.4657944,52.506456,1.213535309,1.218801618,1.242183805,1.276629806,25,91.10024937,1.203644684,2.319858263,1.147157323,2.632146975,1.22705912,2.342838163,1.181517725,2.087697833,1.282486709,4.539989563,1.165303868,7.049465208,1.316385999,4.160696126,1.29301057,4.41284617,73.88626835
30-05-2020,2,163.7858005,168.1782487,0.601500287,0.524527987,2.224592452,19.68341617,9.63290467,0.644094685,57.39483265,10.98464579,33.82140979,0.002229093,1.469241322,20.64564563,30.19462377,32.9280139,15.17994541,8.051345414,10.20923134,5.704865591,41.50505386,0.601500287,0.524527987,488.7582758,104.4806641,59.8104121,284.0926283,14.47811677,77.52807377,50.03816253,-68.61058542,0.223679011,1.343892013,0.049756504,0.340049242,33.88550597,0.540462925,90.07225782,2.614495231,3.62788051,3.917911109,11.99473933,7.936306946,0.024048084,32.23532539,2.114275352,78.2025415,7.874466769,6.339586876,7.394863381,11.55015434,5.154303482,0.180539169,33.41940574,7.342159502,92.95131856,18.50718068,10.2228611,6.73953655,7.128438888,6.274423908,-0.359143732,40.80348861,16.98241604,90.88165911,36.48959813,168.1782487,10.87603197,9.006963343,16.61748968,13.16762912,-0.322521698,5092.765109,137.33495,60.19640769,1.213366747,1.218730807,1.242281795,1.276593685,25,90.88165911,1.201597961,2.318132301,1.15059599,2.621944307,1.225279876,2.333111468,1.180839977,2.082804973,1.279485081,4.57800852,1.170318012,6.871369605,1.31546386,4.169935219,1.292914725,4.41396289,74.50284777
31-05-2020,2,166.0315131,171.4765582,0.588799169,0.55020949,2.244486765,20.04447195,9.707336212,0.650717114,57.7154084,10.72195867,34.41628585,0.002229275,1.514563896,21.05359117,30.38627138,33.09727612,15.51891233,8.238494699,10.13203755,5.540727648,31.15027944,0.588799169,0.55020949,487.5707311,104.5355304,61.98292497,284.1421302,14.49446462,79.67205231,50.57845491,-68.35741431,0.224168229,1.348186071,0.049947404,0.492482075,34.00549685,0.540117702,90.57231045,2.616481863,3.591098405,4.004123733,12.10246064,7.925479394,0.022028022,32.30364135,2.10349169,76.999244,7.884560339,6.838279455,7.308622126,11.97354582,5.195101747,0.183074071,33.54205804,7.332836908,93.79538078,18.59329092,10.42198061,6.754558255,7.108889901,6.230530142,-0.358835129,40.85594739,16.98320331,91.29139955,36.59105449,171.4765582,10.98630253,9.058188683,16.79575519,13.08918611,-0.329630987,5127.111591,141.6625037,62.34887121,1.213150144,1.218500018,1.241989851,1.276461244,25,91.29139955,1.201612746,2.319903881,1.146397214,2.633273947,1.225872773,2.346004486,1.181462294,2.088345354,1.279184462,4.581861232,1.164289985,7.086798296,1.313765859,4.187089896,1.292744552,4.415947432,74.50317471
01-06-2020,2,166.8096248,172.8731482,0.628117166,1.45055819,2.225463993,20.07523535,9.918123887,0.659266171,58.15465544,10.85720942,35.25189286,0.00222932,1.586602083,21.28634964,30.39672683,33.33847472,15.5527002,8.226273584,10.06527759,5.598410021,21.10111836,0.628117166,1.45055819,487.2956367,104.4884372,61.03274732,284.1187949,14.47824859,80.79207919,50.75911878,-68.27958408,0.224641949,1.359027828,0.049905944,0.495226509,33.59962641,0.540101829,90.15163212,2.619086459,3.607645648,3.994482631,12.09618541,7.933465695,0.02226259,32.06547817,2.100435338,76.5128735,7.898991367,7.227510384,7.09373379,12.30200407,5.212335407,0.183463112,33.30355074,7.338748243,93.63848241,18.58744701,10.57352505,6.742668315,7.016159051,6.1895957,-0.36040233,40.739021,16.98982428,91.15099398,36.62009366,172.8731482,11.80494614,9.213965843,17.13678484,13.08174425,-0.330763794,5130.539734,141.8243587,61.43077104,1.213370681,1.218608975,1.242004871,1.276616693,25,91.15099398,1.203217576,2.321582998,1.145697886,2.639917857,1.226273039,2.343649909,1.181415697,2.089189412,1.281474754,4.552716484,1.162942907,7.137118934,1.314914431,4.175465783,1.292447597,4.419416031,74.05931173
02-06-2020,2,165.4349467,170.912647,0.598671076,1.569460154,2.212070099,19.81896547,9.565210727,0.652777383,58.42520614,10.95467749,34.9447777,0.002229122,1.660093171,21.22830031,30.29869513,32.73066402,15.58496572,8.181838891,10.08352985,6.031334699,42.55533565,0.598671076,1.569460154,486.3703211,104.5201201,53.12594225,281.9063928,14.46042627,81.92622688,51.15023074,-68.07876452,0.223572013,1.349651384,0.049840932,0.293837029,33.86023882,0.539105709,90.2176912,2.611026475,3.573620259,4.028473968,12.0682844,7.897825204,0.021900131,32.19216594,2.103760215,77.03883965,7.875234969,7.444200839,6.84783509,12.5154082,5.182581143,0.18213482,33.48665083,7.332422251,93.38560947,18.5766854,10.79175706,6.721085471,7.063634363,6.192235138,-0.360298468,40.8216463,16.96006169,91.04609103,36.52626093,170.912647,10.60720583,9.194569578,16.5717183,12.9736679,-0.324216119,5107.541572,135.0605214,53.40056417,1.212869883,1.218248606,1.241562486,1.276377678,25,91.04609103,1.202360663,2.317927131,1.146945691,2.630311686,1.22423505,2.344135755,1.180910374,2.087430231,1.280759665,4.561765186,1.165183748,7.053864324,1.311447072,4.210818434,1.291909411,4.425720315,74.06319833
03-06-2020,2,164.8549431,170.2627685,0.656593208,1.894559773,2.229793642,19.82036163,9.305116333,0.647486061,57.7162012,10.79574502,35.12005627,0.002229066,1.571542606,20.9436674,29.67505342,31.45472159,15.73435929,7.806750071,10.2543566,6.120596579,42.4121408,0.656593208,1.894559773,488.9031054,104.4717018,62.15684244,285.1652911,14.55411946,77.34595912,50.39498202,-68.47716188,0.223477284,1.348409165,0.06088804,0.500527802,34.00271254,0.541242861,90.08824344,2.61079067,3.554102857,4.042724025,12.0948912,7.90561318,0.021630849,32.0933249,2.111363472,77.40968677,7.880791232,7.476822476,7.060302884,12.74082088,5.152660516,0.183457037,33.43732414,7.347110951,93.0198984,18.56399181,10.9651777,6.711598037,7.053069996,6.205379213,-0.359914714,40.77404876,16.96590385,90.76760741,36.46692709,170.2627685,11.15584578,8.928603014,16.68715556,13.10083711,-0.322099085,5091.180963,139.4925343,62.46350834,1.212914228,1.21841073,1.241576672,1.276350379,25,90.76760741,1.200870378,2.314630582,1.148532787,2.626056787,1.226228463,2.338512213,1.180436266,2.08345616,1.278947936,4.584898365,1.167455389,6.97173972,1.315910923,4.16544927,1.291975405,4.424946018,74.48302798
04-06-2020,2,166.7033482,171.9845121,0.688133195,2.390669543,2.243752775,20.54066447,10.11833331,0.714959767,58.05889387,10.34926063,32.14790133,0.002229067,4.121361423,19.04167754,27.30532434,27.45357334,15.44654262,7.823353989,10.43146331,5.931179099,43.3619259,0.688133195,2.390669543,489.1172495,104.4361669,61.6775423,286.21818,14.59751819,79.99312222,50.63698374,-68.34898213,0.225296751,1.393528019,0.054133836,0.531691128,33.78919875,0.540220531,90.89612839,2.610837692,3.608783388,4.009996483,12.15005123,7.893854032,0.016507686,31.94499909,2.107922197,78.01538384,7.912110976,6.807279263,7.13720331,12.69144778,5.213699115,0.185001692,33.378862,7.368410884,94.1996195,18.63439772,10.98612942,6.729092306,7.006785319,6.153422206,-0.360096155,40.49567716,17.03200476,91.25768733,36.73040307,171.9845121,11.57064925,9.239363542,17.00724983,13.12652258,-0.329210647,5154.585048,141.6787955,61.95122601,1.21590817,1.220899463,1.243386745,1.277581334,25,91.25768733,1.203730089,2.316164594,1.151077686,2.637958189,1.225078902,2.340963677,1.182674331,2.090417554,1.283313506,4.52965877,1.169658151,6.894205454,1.313493823,4.189855517,1.294561983,4.394871226,74.43291088
05-06-2020,2,165.5407525,170.2478759,0.707899477,2.372937285,2.203238444,20.04962349,10.22818376,0.700949034,57.72841829,10.47461021,33.00900001,0.002229242,3.559832883,19.02409761,27.41657123,27.52212313,15.16780247,7.885857944,10.59221476,5.845901241,43.22342833,0.707899477,2.372937285,490.3526167,104.4803553,54.35327191,286.086478,14.54036822,80.75959952,50.49338403,-68.3836357,0.224824101,1.377071866,0.049926883,0.413912327,33.60485728,0.53942764,90.38346988,2.608467921,3.604379804,4.020246796,12.08984917,7.889230893,0.01938849,31.81180713,2.110101167,78.54573366,7.917046702,6.318966812,7.150559031,12.37408972,5.148706524,0.185110147,33.28150384,7.371860661,93.59701932,18.61306989,10.95645208,6.672450351,7.054757515,6.185508803,-0.360446364,40.35050512,16.99928965,90.78648861,36.61546077,170.2478759,10.76655464,9.068767076,16.98481117,12.94463684,-0.321860635,5130.033052,135.1213223,54.66543214,1.215661407,1.220759749,1.243298054,1.277601838,25,90.78648861,1.203458275,2.315825434,1.153320591,2.637718789,1.225768905,2.337465269,1.182222702,2.087835849,1.282934128,4.534391583,1.172429063,6.799486363,1.315365923,4.170919641,1.294332637,4.397516526,74.4412529
06-06-2020,2,168.3609391,173.6676091,0.661518314,2.382666675,2.21181578,20.13065712,10.30862354,0.664763564,58.75169424,10.97753665,36.82686326,0.002229226,1.462961879,20.58669112,28.81905452,29.06522474,16.19339343,8.060785129,10.66090547,5.802710057,42.5044112,0.661518314,2.382666675,490.0036841,104.5510834,49.78968771,285.5981029,14.43161312,85.27592504,50.9461579,-68.18310448,0.225216753,1.348673022,0.052040331,0.407891845,33.6408921,0.540915205,90.32820237,2.61274357,3.623228959,3.986748121,12.22162799,7.916716023,0.022204829,31.69453827,2.094968437,76.35167627,7.915986844,7.142567117,6.793573109,12.52101499,5.128686244,0.186093609,33.25908805,7.356432893,93.84652506,18.56819626,11.1221224,6.694294117,7.1284979,6.157610278,-0.362606133,40.48985659,16.94577708,91.12347427,36.67745417,173.6676091,10.91124729,9.289169435,16.84464354,13.00804725,-0.324467391,5139.760832,135.0587537,50.24343147,1.213986278,1.219329119,1.242190123,1.276885867,25,91.12347427,1.202010124,2.316353231,1.146563631,2.649221569,1.225015614,2.336414929,1.182564213,2.097498289,1.280481088,4.56530277,1.163307331,7.123423827,1.314333096,4.181338559,1.292613486,4.417477483,74.47143233
